work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type
W-762397,UMMEDA RAM BENIWAL,Lok Sabha,Rajasthan,BARMER,V-904987,Education,2026-07-29,2026-08-02,47054315.04,36250561.58,82,"B-996743,B-139077",,False,
W-714434,UTKARSH VERMA MADHUR,Lok Sabha,Uttar Pradesh,KHERI,V-938002,Health,2025-09-14,2025-10-11,40157698.96,39191544.62,51,"B-255209,B-443354,B-579974,B-506475,B-948341",,False,
W-369660,UTKARSH VERMA MADHUR,Lok Sabha,Uttar Pradesh,KHERI,V-473369,Education,2025-09-02,2025-10-05,71574009.99,47348871.46,57,"B-792586,B-318253,B-627342,B-958004",,False,
W-360777,UTKARSH VERMA MADHUR,Lok Sabha,Uttar Pradesh,KHERI,V-458374,Water,2022-02-09,2022-02-17,34533291.05,27947425.86,84,"B-188548,B-94030,B-994278,B-787116,B-947427",,False,
W-509920,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-628213,Road,2023-05-17,2023-06-07,11863795.81,8014368.28,74,"B-923692,B-471282",,False,
W-511351,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-288946,Other,2026-08-04,2026-08-06,8901188.2,6147845.99,60,"B-637793,B-618800,B-65948",,False,
W-698339,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-457090,Health,2024-09-27,2024-10-26,27418076.5,20915899.53,91,"B-976567,B-645644,B-692136",,False,
W-681058,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-676480,Road,2023-06-01,2023-06-22,27987533.55,20982468.3,70,"B-153091,B-859345,B-209625",,False,
W-919561,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-417709,Road,2022-07-15,2022-07-28,25814196.52,19691625.89,90,"B-712464,B-945191,B-103935",,False,
W-695481,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-638189,Health,2024-08-07,2024-08-07,19179155.74,18075702.59,89,"B-129239,B-951841,B-842356,B-574814,B-820710",,False,
W-648763,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-384801,Road,2025-05-22,2025-06-21,15172881.99,9891125.15,40,"B-611743,B-358236,B-839626,B-411797,B-304018",,False,
W-542794,V S Matheswaran,Lok Sabha,Tamil Nadu,NAMAKKAL,V-573455,Health,2024-06-09,2024-06-29,25390402.14,17292837.22,40,"B-406737,B-613458,B-893142,B-28990,B-339876",,False,
W-170305,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-351214,Sanitation,2024-06-11,2024-07-14,15307910.4,14524788.38,91,"B-916555,B-837832,B-738985,B-853566,B-283192",,False,
W-205008,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-498964,Health,2023-08-09,2023-09-09,21639269.5,20674965.95,55,"B-40342,B-83789,B-122310,B-329022",,False,
W-641828,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-166050,Road,2023-08-10,2023-08-17,27488050.23,21802506.81,45,"B-998288,B-886243,B-926223,B-887119,B-353508",,False,
W-527467,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-890869,Water,2024-06-09,2024-06-14,40833656.3,38740916.49,72,"B-868553,B-232181",,False,
W-180040,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-789552,Education,2022-09-19,2022-10-22,19634367.36,15503966.6,68,"B-583219,B-481636,B-388128,B-606300,B-550658",,False,
W-595036,V. SOMANNA,Lok Sabha,Karnataka,TUMKUR,V-774333,Sanitation,2026-08-27,2026-09-13,21361746.21,14227663.42,41,"B-686620,B-402894,B-331320",,False,
W-613155,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-495288,Sanitation,2022-05-12,2022-05-18,26256974.29,23254994.71,51,"B-203164,B-120076",,False,
W-171593,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-260041,Sanitation,2022-02-01,2022-02-10,12143367.89,11491996.28,56,"B-155029,B-857922,B-283976,B-400235",,False,
W-498672,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-878635,Water,2024-07-10,2024-08-11,23746941.43,22345990.69,82,"B-103592,B-184174,B-281567",,False,
W-841632,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-409425,Sanitation,2025-02-11,2025-03-05,59633412.36,46214080.16,49,"B-948759,B-328953,B-47476,B-534446",,False,
W-296967,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-607435,Road,2022-07-28,2022-03-23,26049308.26,16943374.86,49,"B-366295,B-58459",,True,delayed_completion
W-146191,Vaithilingam Ve,Lok Sabha,Puducherry,Puducherry,V-332601,Other,2025-06-23,2025-07-19,60492123.01,40996826.3,95,"B-719215,B-764099,B-159021,B-270733",,False,
W-281259,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-156071,Other,2024-10-13,2024-10-17,60563843.69,40260265.47,88,"B-81084,B-255937,B-820127,B-822331,B-311035",,False,
W-823027,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-269693,Sanitation,2024-10-31,2024-11-28,10687362.13,9409437.44,43,"B-518280,B-546669,B-393106,B-243769,B-509715",,False,
W-472385,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-43624,Education,2022-10-09,2022-11-10,7682243.5,5535532.75,78,"B-691488,B-851615,B-733100,B-218821,B-830246",,False,
W-682435,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-798242,Health,2023-11-03,2023-12-14,7731632.2,5458656.28,78,"B-549458,B-98962",,False,
W-737426,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-506312,Health,2022-08-16,2022-09-15,2122041.52,1872164.26,55,"B-773244,B-607827,B-682986,B-252605",,False,
W-559995,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-412414,Sanitation,2022-01-24,2022-01-31,33964043.0,30264624.37,72,"B-121082,B-631081,B-271219,B-399298,B-778912",,False,
W-804597,VAMSI KRISHNA GADDAM,Lok Sabha,Telangana,PEDDAPALLE,V-175374,Sanitation,2021-11-13,2021-11-14,24958296.46,16886040.22,90,"B-262004,B-91653,B-175822,B-178215",,False,
W-247756,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-846865,Education,2022-03-09,2022-03-13,8595374.16,6154778.19,72,"B-822244,B-861697,B-623183",,False,
W-836402,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-987169,Other,2023-04-19,2023-05-21,59816830.09,45322940.29,91,"B-628600,B-322520",,False,
W-890845,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-295015,Health,2022-10-23,2022-10-27,29604861.74,19557466.12,43,"B-648384,B-157478,B-870841",,False,
W-819413,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-821695,Road,2022-06-05,2022-07-02,68120305.78,54403860.38,63,"B-774954,B-686567,B-649198,B-273564,B-982920",,False,
W-740828,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-849459,Other,2026-05-05,2026-05-06,28058023.38,22586948.58,82,"B-467600,B-450680,B-283354,B-836860,B-813174",,False,
W-977481,VARUN CHAUDHRY,Lok Sabha,Haryana,AMBALA (SC),V-621545,Sanitation,2022-02-22,2022-01-18,59981597.53,55868804.98,69,"B-607284,B-142065,B-863975",,True,delayed_completion
W-597558,Vellalath Kochukrishnan Nair Sreekandan,Lok Sabha,Kerala,PALAKKAD,V-DUP-013,Health,2021-10-04,2021-10-19,19636532.68,19238118.99,74,"B-389144,B-385716",,True,duplicate_vendor
W-216420,Vellalath Kochukrishnan Nair Sreekandan,Lok Sabha,Kerala,PALAKKAD,V-152831,Water,2026-03-27,2026-04-13,26321965.43,25015208.83,63,"B-764773,B-978650",,False,
W-558163,Vellalath Kochukrishnan Nair Sreekandan,Lok Sabha,Kerala,PALAKKAD,V-DUP-014,Road,2021-10-09,2021-10-27,73604574.29,59700033.25,91,"B-749079,B-889607,B-700358,B-349472,B-846799",,True,duplicate_vendor
W-355854,Vellalath Kochukrishnan Nair Sreekandan,Lok Sabha,Kerala,PALAKKAD,V-236116,Other,2024-02-19,2024-02-24,47405877.76,41317717.73,72,"B-784007,B-774637,B-917660,B-671686",,False,
W-222392,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-692739,Water,2026-01-06,2026-01-16,32904568.37,34584730.26,67,"B-841287,B-150203,B-98947,B-174728,B-538426",,False,
W-343200,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-339311,Road,2022-08-21,2022-09-23,15705586.33,13462202.59,72,"B-66017,B-834206,B-973749,B-342181,B-388148",,False,
W-882351,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-978787,Health,2023-03-24,2023-04-23,25920711.22,18712573.64,74,B-DUP-001,,True,duplicate_beneficiary
W-929885,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-755467,Road,2022-01-29,2022-02-05,16670283.65,11364950.82,79,"B-209186,B-61401,B-103520,B-681771",,False,
W-224023,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-113205,Water,2025-12-31,2026-01-09,34534769.81,32851631.79,42,"B-895838,B-175834,B-746183,B-142377",,False,
W-819486,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-458916,Water,2025-05-08,2025-05-20,12971527.72,12646349.79,70,"B-276400,B-460548,B-386180,B-581996,B-513271",,False,
W-693234,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,V-928476,Sanitation,2024-08-17,2024-09-13,7557552.9,6886862.5,50,"B-122850,B-369437,B-656926,B-350319,B-553518",,False,
W-970265,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-DUP-008,Health,2021-10-02,2021-10-25,17742425.36,14558404.93,53,"B-328428,B-771945,B-306751,B-738202",,False,
W-433328,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-742762,Other,2024-08-01,2024-08-30,30376872.08,27590645.4,42,"B-171601,B-489151,B-393082",,True,sanction_delay
W-630414,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-353821,Sanitation,2023-03-28,2023-01-04,23063136.81,20057018.87,15,"B-923645,B-183326",,True,delayed_completion
W-646692,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-259260,Road,2024-02-10,2024-02-12,24432374.9,23819907.67,51,"B-174386,B-185936",,False,
W-461906,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-550700,Other,2022-06-01,2022-06-21,9947686.92,7257295.49,54,"B-525055,B-218843",,False,
W-567991,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-733734,Water,2025-10-09,2025-10-14,9694571.36,7017347.34,64,"B-537870,B-633675,B-839047",,False,
W-711425,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-439810,Health,2026-05-25,2026-06-24,27662344.39,18926949.01,39,"B-261709,B-485713,B-971885,B-211818,B-208760",,False,
W-284160,Vijay Kumar Dubey,Lok Sabha,Uttar Pradesh,KUSHI NAGAR,V-87462,Water,2023-07-29,2023-08-27,5236088.18,3962072.25,82,"B-907813,B-584032,B-549381",,False,
W-611110,Vijay Kumar Hansdak,Lok Sabha,Jharkhand,RAJMAHAL(ST),V-428530,Water,2024-02-08,2024-03-11,16874037.48,11728239.0,39,"B-169727,B-846619,B-698639,B-821466",,False,
W-343133,Vijay Kumar Hansdak,Lok Sabha,Jharkhand,RAJMAHAL(ST),V-809104,Health,2025-09-21,2025-09-27,34463123.89,25550946.5,72,"B-268370,B-90134,B-244758,B-666705",,False,
W-714468,Vijay Kumar Hansdak,Lok Sabha,Jharkhand,RAJMAHAL(ST),V-672588,Health,2022-03-21,2022-04-15,18236868.26,16196035.85,90,"B-41331,B-12116,B-857139,B-668048,B-740854",,False,
W-405303,Vijay Kumar Hansdak,Lok Sabha,Jharkhand,RAJMAHAL(ST),V-449351,Education,2023-03-03,2023-03-22,13991714.29,13371784.46,93,"B-379876,B-949322,B-2739,B-917839,B-278592",,False,
W-136817,Vijay Kumar Hansdak,Lok Sabha,Jharkhand,RAJMAHAL(ST),V-949535,Sanitation,2025-08-23,2025-09-21,62922093.4,45665182.98,51,"B-126471,B-298866,B-197258,B-793404",,False,
W-132193,VIJAYLAKSHMI DEVI,Lok Sabha,Bihar,SIWAN,V-142302,Sanitation,2023-03-17,2023-04-03,14954517.79,12734987.94,43,"B-952937,B-502426,B-27479,B-394983,B-619390",,False,
W-729775,VIJAYLAKSHMI DEVI,Lok Sabha,Bihar,SIWAN,V-155038,Health,2021-12-31,2022-01-02,68217391.88,61191931.84,94,"B-498811,B-513510,B-444111,B-38649,B-829022",,False,
W-595634,VIJAYLAKSHMI DEVI,Lok Sabha,Bihar,SIWAN,V-471790,Other,2023-08-31,2023-09-04,36207385.57,39178056.42,71,"B-391283,B-541015,B-286332,B-75779,B-237937",,False,
W-640723,VIJAYLAKSHMI DEVI,Lok Sabha,Bihar,SIWAN,V-204052,Health,2022-03-09,2022-03-14,18998384.09,15280248.01,78,"B-750172,B-61600,B-167740,B-850503",,False,
W-568546,VIJAYLAKSHMI DEVI,Lok Sabha,Bihar,SIWAN,V-111483,Water,2025-09-18,2025-10-16,7887320.67,7308668.37,37,"B-299080,B-776677,B-285318,B-879038",,False,
W-263693,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-431091,Education,2023-05-19,2023-06-19,10989702.1,11665251.92,99,"B-919082,B-409423,B-119776,B-107825",,True,cost_overrun
W-384622,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-530922,Sanitation,2025-04-26,2025-04-29,57932430.86,45995627.55,86,"B-952188,B-225006,B-895166,B-325245",,False,
W-689472,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-978826,Other,2023-02-24,2023-02-26,5871838.24,4032675.53,88,"B-100177,B-781762,B-195213,B-450093,B-223256",,False,
W-293605,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-409710,Other,2022-07-26,2022-08-06,20103965.51,15387810.84,84,"B-538197,B-65282,B-622383",,False,
W-997409,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-952278,Health,2022-11-25,2022-12-17,22125894.02,23978427.58,97,"B-427012,B-156257,B-7798,B-90560,B-14213",,True,cost_overrun
W-939655,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-144334,Water,2021-12-09,2021-12-26,18374118.32,12036651.07,74,"B-969909,B-890937,B-809769",,False,
W-224306,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH(SC),V-702152,Water,2023-06-03,2023-06-04,10867050.95,10028543.93,92,"B-374170,B-281076",,False,
W-666750,VINOD KUMAR BIND,Lok Sabha,Uttar Pradesh,BHADOHI,V-270591,Water,2023-09-19,2023-10-19,25329043.04,22485398.77,70,"B-998668,B-214725,B-873273,B-965448,B-493768",,False,
W-472225,VINOD KUMAR BIND,Lok Sabha,Uttar Pradesh,BHADOHI,V-1227,Road,2023-02-22,2023-03-24,61361008.03,57384746.47,73,"B-834799,B-172918,B-402333",,False,
W-412942,VINOD KUMAR BIND,Lok Sabha,Uttar Pradesh,BHADOHI,V-212959,Sanitation,2022-04-17,2022-07-15,59574948.93,52890239.31,54,"B-177755,B-415378,B-18850",,False,
W-697687,Virendra Kumar,Lok Sabha,Madhya Pradesh,TIKAMGARH(SC),V-926933,Water,2022-09-02,2022-09-26,29934035.57,21248563.75,75,"B-761289,B-206095,B-940485,B-48947,B-65798",,False,
W-480341,Virendra Kumar,Lok Sabha,Madhya Pradesh,TIKAMGARH(SC),V-701297,Other,2023-05-28,2023-06-13,11897250.48,9868442.46,76,"B-522048,B-787660,B-172429,B-700278,B-974229",,False,
W-276719,Virendra Kumar,Lok Sabha,Madhya Pradesh,TIKAMGARH(SC),V-546822,Road,2026-08-27,2026-09-18,41114014.92,34709513.69,40,"B-233730,B-976584",,False,
W-456295,Virendra Kumar,Lok Sabha,Madhya Pradesh,TIKAMGARH(SC),V-999764,Health,2022-05-22,2022-05-28,50051469.6,32972235.9,83,"B-616964,B-711187,B-399613",,True,duplicate_vendor
W-613679,Virendra Kumar,Lok Sabha,Madhya Pradesh,TIKAMGARH(SC),V-26301,Education,2022-09-02,2022-09-14,13268229.43,10946407.68,74,"B-775534,B-110988,B-271984,B-4090",,False,
W-537637,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-755994,Water,2023-07-25,2023-08-21,10616596.18,9261514.85,80,"B-232767,B-149405,B-462036",,False,
W-506808,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-348951,Water,2022-06-19,2022-06-22,12290507.01,10037011.16,80,"B-556298,B-788864,B-368540,B-631998,B-559516",,False,
W-836939,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-509296,Education,2024-08-10,2024-08-29,5383140.18,4594716.35,83,"B-511583,B-912955",,False,
W-351644,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-594986,Health,2022-08-02,2022-08-31,28249387.43,23441154.08,82,"B-463857,B-358477,B-643289,B-569046",,False,
W-843152,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-642661,Other,2021-11-18,2021-12-17,7447844.11,5721447.99,84,"B-346326,B-77776,B-677704",,False,
W-637585,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-129231,Education,2022-08-08,2022-08-22,69319094.84,65535481.9,93,"B-275580,B-456996,B-994420,B-433490",,False,
W-231883,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-686454,Water,2023-12-22,2023-12-27,9693176.74,7466254.41,51,"B-968273,B-861838,B-200037,B-670103",,False,
W-107766,VIRENDRA SINGH,Lok Sabha,Uttar Pradesh,CHANDAULI,V-565827,Other,2025-11-28,2025-12-09,3265253.51,2986963.4,91,"B-9803,B-615901",,False,
W-535910,VISHAL,Lok Sabha,Maharashtra,SANGLI,V-872972,Sanitation,2024-01-02,2024-01-04,22988860.78,18684987.29,79,"B-782457,B-253950",,False,
W-646996,VISHAL,Lok Sabha,Maharashtra,SANGLI,V-550870,Sanitation,2023-04-22,2023-05-03,41684980.39,30909711.35,91,"B-745721,B-161226,B-474776,B-344597",,False,
W-553486,VISHAL,Lok Sabha,Maharashtra,SANGLI,V-791722,Education,2026-03-13,2026-03-28,24627559.83,18441506.05,83,"B-538449,B-261490,B-671612,B-438204,B-970686",,False,
W-676062,VISHAL,Lok Sabha,Maharashtra,SANGLI,V-383875,Other,2023-04-30,2023-05-03,56963599.0,51432377.31,57,"B-379027,B-786516",,False,
W-871999,Vishnu Dayal Ram,Lok Sabha,Jharkhand,PALAMU(SC),V-39277,Other,2023-08-15,2023-08-16,53227287.93,43351159.1,89,"B-177244,B-650726,B-120169",,False,
W-858817,Vishnu Dayal Ram,Lok Sabha,Jharkhand,PALAMU(SC),V-952566,Health,2022-11-15,2022-11-16,6509604.83,5905978.48,81,"B-719237,B-321092,B-388557,B-610748",,False,
W-512820,Vishnu Dayal Ram,Lok Sabha,Jharkhand,PALAMU(SC),V-236312,Other,2022-04-13,2022-05-17,29805739.04,23449954.1,86,"B-496060,B-510238,B-449872,B-452583",,False,
W-754763,Vishnu Dayal Ram,Lok Sabha,Jharkhand,PALAMU(SC),V-300706,Health,2022-12-01,2022-12-28,67842570.89,46738598.1,64,"B-5281,B-717490",,False,
W-909819,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-DUP-009,Health,2021-10-25,2021-10-25,2442045.33,1665673.82,60,"B-493817,B-414647,B-618693",,False,
W-351174,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-118192,Health,2023-11-06,2023-12-02,27083633.8,26028600.63,51,"B-655528,B-622714,B-683567,B-135943",,False,
W-487408,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-351372,Water,2025-01-10,2025-01-22,9509044.77,14190182.44,96,"B-75701,B-281212,B-517451,B-988470",,True,cost_overrun
W-211862,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-193555,Health,2022-06-09,2022-06-22,47342718.06,44976247.32,49,"B-248837,B-563775,B-581337",,False,
W-252679,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-510845,Education,2023-04-09,2023-05-05,20989147.13,19518006.77,40,"B-540070,B-159693",,False,
W-379240,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-556327,Education,2024-02-14,2021-01-01,20992081.26,19835979.17,67,"B-84777,B-555947,B-33063",,True,delayed_completion
W-443274,Vishnu Dutt Sharma,Lok Sabha,Madhya Pradesh,KHAJURAHO,V-205400,Sanitation,2024-03-01,2024-03-20,17906329.65,16798363.02,40,"B-126042,B-411939",,False,
W-461348,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,V-DUP-001,Other,2021-09-06,2021-09-08,17634363.69,12682022.9,45,"B-253006,B-787365,B-4267,B-121241,B-634116",,True,duplicate_vendor
W-723880,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,V-956478,Education,2026-01-05,2026-02-06,47806220.37,33245817.03,50,"B-380303,B-65666,B-618348,B-930968,B-470518",,False,
W-384874,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,V-466981,Health,2026-04-13,2026-06-02,10798233.09,9460747.33,61,"B-500445,B-304445,B-876965,B-173241,B-8342",,False,
W-535785,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,V-988006,Water,2023-10-13,2020-03-03,35145938.59,29940871.45,29,"B-652881,B-809654,B-904987,B-453840,B-783567",,False,
W-330250,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,V-271995,Health,2023-12-17,2023-12-21,34880244.26,25460145.51,47,"B-648723,B-508117,B-327273,B-301848",,False,
W-855728,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,V-825647,Sanitation,2023-09-11,2023-09-30,7646888.88,7330998.86,59,"B-334047,B-357871,B-302961,B-514061,B-490223",,False,
W-232774,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,V-808969,Other,2025-09-29,2025-10-19,68964538.02,54341518.28,37,"B-153552,B-439636,B-525529,B-557388",,False,
W-430633,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,V-967788,Water,2025-05-02,2025-06-03,26019962.95,31729069.08,75,"B-433458,B-173558",,True,cost_overrun
W-739102,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,V-937113,Sanitation,2025-04-16,2025-05-12,24835152.5,16228732.08,42,"B-704733,B-687966,B-802272,B-212002,B-817885",,True,sanction_delay
W-501104,VIVEK THAKUR,Lok Sabha,Bihar,NAWADA,V-761517,Health,2022-10-12,2022-10-14,18798457.65,12880392.43,81,"B-87957,B-288831,B-276581,B-135326,B-360402",,False,
W-483151,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,V-110121,Sanitation,2024-11-17,2024-11-24,22492365.51,15444319.73,38,"B-489917,B-769804,B-524850,B-132289,B-460615",,False,
W-667743,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,V-947586,Road,2026-07-16,2026-07-27,40743487.25,37667972.44,71,"B-579958,B-551788,B-335597,B-68219,B-926981",,False,
W-930856,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,V-724755,Education,2025-12-30,2026-01-07,59454022.14,45972508.29,40,"B-564932,B-454916,B-73656,B-141692,B-142702",,False,
W-643410,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,V-150007,Education,2022-11-09,2022-12-05,8625515.62,7462882.69,74,"B-212206,B-214072,B-447869",,False,
W-697923,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,V-883549,Road,2024-09-13,2024-09-13,24332718.29,20975528.13,60,"B-631937,B-256131,B-148080,B-530145",,False,
W-699923,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,V-885023,Health,2022-05-01,2022-05-17,30082429.48,24248362.69,89,"B-92409,B-47575,B-579856,B-553839,B-514739",,False,
W-351525,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,V-299283,Water,2023-07-24,2023-08-06,27280933.3,19879577.78,36,"B-571256,B-565468",,False,
W-440375,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,V-392653,Road,2025-10-13,2025-11-05,83034569.13,66849557.12,81,"B-125927,B-723172,B-133505,B-38168,B-515611",,False,
W-635422,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,V-630970,Health,2022-11-07,2022-11-23,5867068.09,4616722.68,61,"B-882432,B-621970,B-296736",,False,
W-793706,Yogendra Chandoliya,Lok Sabha,Delhi,NORTH WEST DELHI(SC),V-657876,Water,2025-06-04,2025-07-06,60523172.96,57643917.0,50,"B-583064,B-466719",,False,
W-361643,Yogendra Chandoliya,Lok Sabha,Delhi,NORTH WEST DELHI(SC),V-969017,Health,2026-03-05,2026-04-01,37723555.3,34437971.84,45,"B-563362,B-635843",,False,
W-600753,Yogendra Chandoliya,Lok Sabha,Delhi,NORTH WEST DELHI(SC),V-739450,Education,2024-10-29,2024-11-06,26380286.87,21384716.32,35,B-DUP-009,,True,duplicate_beneficiary
W-107659,Yogendra Chandoliya,Lok Sabha,Delhi,NORTH WEST DELHI(SC),V-362079,Sanitation,2025-05-18,2025-05-21,22509910.33,20265250.36,61,"B-579893,B-835602,B-735772,B-225382",,False,
W-676213,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-605721,Other,2025-12-01,2025-12-28,15386202.07,11789902.1,79,"B-994992,B-555354,B-999109,B-343225,B-359074",,False,
W-595624,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-97607,Education,2023-10-05,2023-11-07,36789204.52,32918296.31,65,"B-974200,B-4790,B-206998,B-816951",,False,
W-229301,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-354511,Health,2025-05-05,2025-05-23,17262644.37,16013444.18,45,"B-937751,B-336184",,True,sanction_delay
W-231417,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-827629,Education,2022-07-23,2022-08-15,13008578.72,10009553.26,64,"B-682716,B-11199,B-497809,B-284453",,False,
W-525389,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-678731,Water,2026-06-14,2026-07-15,26012458.92,22101653.63,52,"B-162603,B-287039",,False,
W-934045,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-426304,Education,2024-11-05,2024-11-30,22138094.39,21176815.98,80,"B-879274,B-756479,B-224796,B-972282",,False,
W-392648,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,V-948654,Sanitation,2026-01-16,2026-02-15,15667817.01,14451173.4,78,"B-840952,B-656808,B-458257,B-518272,B-997416",,False,
