work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type,expenditure_ratio,days_since_sanction,days_since_recommendation,sanction_gap_days,is_overdue,vendor_work_count,beneficiary_work_count,house_Lok Sabha,house_Rajya Sabha,work_category_Education,work_category_Health,work_category_Other,work_category_Road,work_category_Sanitation,work_category_Water
W-440305,Radha Mohan Singh,Lok Sabha,Bihar,PURVI CHAMPARAN,V-356114,Road,2024-06-16,2024-06-18,13965479.7,13631752.22,79,"B-139798,B-72887",,False,,0.9761034001574612,806,808,2,True,1,2,True,False,False,False,False,True,False,False
W-489378,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA(SC),V-53504,Education,2025-06-23,2025-06-29,6139159.34,4146385.12,73,"B-383762,B-119100,B-45475,B-385820",,False,,0.6753994953322062,430,436,6,True,1,4,True,False,True,False,False,False,False,False
W-649914,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA(SC),V-658460,Health,2022-10-02,2022-11-06,15381935.94,10914144.45,53,"B-752462,B-981404,B-970525,B-11748",,True,sanction_delay,0.7095429660201796,1396,1431,35,True,1,4,True,False,False,True,False,False,False,False
W-647277,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA(SC),V-663163,Water,2023-06-07,2023-06-30,44698404.71,36582977.21,63,"B-851341,B-638851,B-564643",,False,,0.8184403324312735,1160,1183,23,True,1,3,True,False,False,False,False,False,False,True
W-296315,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA(SC),V-849992,Road,2026-06-21,2026-07-11,36093776.84,35710318.58,80,"B-277917,B-43607,B-516088,B-297215,B-187827",,False,,0.9893760561079591,53,73,20,False,1,5,True,False,False,False,False,True,False,False
W-482074,RADHAKRISHNA,Lok Sabha,Karnataka,GULBARGA(SC),V-494048,Road,2025-02-11,2025-03-10,43951723.17,38210936.0,95,"B-847101,B-804157,B-43307,B-832054,B-185062",,False,,0.8693842526311124,541,568,27,True,1,6,True,False,False,False,False,True,False,False
W-401882,RADHE SHYAM RATHIYA,Lok Sabha,Chhattisgarh,RAIGARH(ST),V-74346,Other,2026-08-02,2026-09-21,32946446.57,31010277.46,87,"B-309834,B-703249,B-922575",,False,,0.9412328396057432,-19,31,50,False,1,3,True,False,False,False,True,False,False,False
W-824724,RADHE SHYAM RATHIYA,Lok Sabha,Chhattisgarh,RAIGARH(ST),V-812328,Road,2024-10-18,2024-10-18,40462418.32,30198776.22,79,"B-485901,B-557033,B-15973,B-490742,B-272914",,False,,0.7463413575820101,684,684,0,True,1,5,True,False,False,False,False,True,False,False
W-463984,RADHE SHYAM RATHIYA,Lok Sabha,Chhattisgarh,RAIGARH(ST),V-580488,Education,2025-12-10,2025-12-12,41466576.53,30375380.6,67,"B-980110,B-866712,B-818363,B-86481,B-583737",,False,,0.7325268479307472,264,266,2,False,1,5,True,False,True,False,False,False,False,False
W-838635,RADHE SHYAM RATHIYA,Lok Sabha,Chhattisgarh,RAIGARH(ST),V-424138,Health,2022-01-23,2022-02-05,14512790.67,9840682.58,77,"B-435933,B-338917,B-156037,B-157220,B-881390",,False,,0.6780696286305631,1670,1683,13,True,1,5,True,False,False,True,False,False,False,False
W-351992,RADHE SHYAM RATHIYA,Lok Sabha,Chhattisgarh,RAIGARH(ST),V-318479,Education,2023-10-04,2023-10-23,29520205.14,26218086.65,80,"B-987871,B-658973,B-836626",,False,,0.8881403948807383,1045,1064,19,True,1,3,True,False,True,False,False,False,False,False
W-647266,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-247949,Education,2024-06-11,2024-06-18,23685593.7,18331131.88,58,"B-822717,B-323046",,False,,0.7739359254482188,806,813,7,True,1,2,True,False,True,False,False,False,False,False
W-964213,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-663497,Sanitation,2026-01-20,2026-02-20,74179501.34,54013331.45,85,"B-907110,B-260999",,False,,0.7281436309800893,194,225,31,False,1,2,True,False,False,False,False,False,True,False
W-673048,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-142601,Water,2025-01-05,2025-01-06,11213329.55,7455009.98,68,"B-893272,B-704236",,False,,0.6648346458345193,604,605,1,True,1,2,True,False,False,False,False,False,False,True
W-685394,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-86042,Water,2022-05-28,2022-06-18,8922383.26,5851517.17,44,"B-48496,B-346501,B-824428",,False,,0.6558244584978745,1537,1558,21,True,1,3,True,False,False,False,False,False,False,True
W-929563,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-365156,Other,2022-02-01,2022-02-03,11219749.91,8787391.09,54,"B-329967,B-350093",,False,,0.7832073941477007,1672,1674,2,True,1,2,True,False,False,False,True,False,False,False
W-474870,RAHUL GANDHI,Lok Sabha,Uttar Pradesh,RAE BARELI,V-591174,Health,2026-08-29,2026-09-19,17044442.24,14951043.97,38,"B-324939,B-658513,B-568944,B-773258",,False,,0.8771800073875577,-17,4,21,False,1,4,True,False,False,True,False,False,False,False
W-545519,Rahul Kaswan,Lok Sabha,Rajasthan,CHURU,V-369805,Water,2026-04-29,2026-05-21,21477932.25,20814018.51,38,"B-422259,B-645188,B-603713",,False,,0.9690885634486532,104,126,22,False,1,3,True,False,False,False,False,False,False,True
W-846522,Rahul Kaswan,Lok Sabha,Rajasthan,CHURU,V-340148,Water,2022-12-06,2022-12-12,13744830.16,8958283.55,36,"B-592096,B-200728,B-926317,B-728937",,False,,0.6517565838005234,1360,1366,6,True,1,4,True,False,False,False,False,False,False,True
W-329442,Rahul Kaswan,Lok Sabha,Rajasthan,CHURU,V-367391,Education,2024-02-26,2024-02-29,58854079.8,54176445.0,88,"B-697490,B-243655,B-95761,B-526139,B-176873",,False,,0.920521486090757,916,919,3,True,1,5,True,False,True,False,False,False,False,False
W-425975,Rahul Kaswan,Lok Sabha,Rajasthan,CHURU,V-425216,Other,2022-10-22,2022-11-15,52188157.79,41650651.52,67,"B-56017,B-112103",,False,,0.7980862571849752,1387,1411,24,True,1,2,True,False,False,False,True,False,False,False
W-282257,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,V-956831,Education,2023-12-31,2024-01-16,35911029.48,33421616.87,66,"B-158127,B-814197,B-564826,B-714039,B-777414",,False,,0.9306783279107487,960,976,16,True,1,5,True,False,True,False,False,False,False,False
W-690690,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,V-862169,Education,2025-05-25,2025-06-14,24606894.41,17717067.62,90,"B-696459,B-927952",,False,,0.7200042120227882,445,465,20,True,1,2,True,False,True,False,False,False,False,False
W-959637,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,V-330129,Other,2024-08-04,2024-08-26,37672851.98,27098942.07,69,"B-989072,B-531670,B-975537,B-443773",,False,,0.7193228185746717,737,759,22,True,1,4,True,False,False,False,True,False,False,False
W-712030,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,V-251268,Other,2023-11-02,2023-12-01,44109031.15,34345077.36,58,"B-729419,B-875653,B-82672",,False,,0.7786404839227579,1006,1035,29,True,1,3,True,False,False,False,True,False,False,False
W-853877,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,V-142151,Road,2022-06-19,2022-06-20,19943684.42,14635631.15,60,"B-108138,B-850212,B-877642,B-663234",,False,,0.733847911037092,1535,1536,1,True,1,4,True,False,False,False,False,True,False,False
W-722316,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-DUP-001,Education,2021-09-03,2021-10-05,16997949.54,11051870.44,60,"B-465340,B-840737,B-232056",,True,duplicate_vendor,0.6501884485533072,1793,1825,32,True,6,3,True,False,True,False,False,False,False,False
W-397000,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-930075,Sanitation,2022-03-17,2022-03-28,47130857.85,45020445.77,45,"B-910284,B-511060,B-491449,B-597335,B-476964",,False,,0.9552222858595816,1619,1630,11,True,1,5,True,False,False,False,False,False,True,False
W-297761,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-577577,Road,2021-11-03,2021-12-05,42762390.26,37061756.46,85,"B-798175,B-118371,B-148497",,False,,0.8666904781201537,1732,1764,32,True,1,3,True,False,False,False,False,True,False,False
W-105256,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-45540,Water,2021-11-18,2021-12-13,14819022.57,11381509.0,47,"B-790746,B-583757",,False,,0.7680337178945265,1724,1749,25,True,1,2,True,False,False,False,False,False,False,True
W-284032,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-393887,Sanitation,2025-04-09,2025-05-02,14751900.42,10442046.79,87,"B-145846,B-92272,B-480893",,False,,0.7078441755099645,488,511,23,True,1,3,True,False,False,False,False,False,True,False
W-636321,RAJ BHUSHAN CHOUDHARY,Lok Sabha,Bihar,MUZAFFARPUR,V-870105,Education,2025-07-23,2025-08-24,9802879.36,6768615.09,49,"B-803468,B-71698,B-566803,B-166866,B-491042",,False,,0.6904721400141764,374,406,32,True,1,5,True,False,True,False,False,False,False,False
W-340399,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-281900,Other,2023-10-02,2023-10-30,27789240.14,24074336.09,93,"B-820363,B-755248,B-243787,B-878676,B-379633",,False,,0.8663186171595694,1038,1066,28,True,1,5,True,False,False,False,True,False,False,False
W-191066,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-839085,Education,2026-08-31,2026-09-24,64418458.25,61449932.51,40,"B-990654,B-923337",,False,,0.9539180877555385,-22,2,24,False,1,2,True,False,True,False,False,False,False,False
W-227155,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-257705,Education,2023-03-04,2023-03-11,11545970.44,10219785.44,89,"B-138754,B-566770,B-157495,B-689571",,False,,0.8851387151134955,1271,1278,7,True,1,4,True,False,True,False,False,False,False,False
W-505607,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-123352,Health,2021-11-07,2021-11-27,12823698.97,11333828.99,36,"B-396699,B-603034,B-656851,B-398075",,False,,0.8838190148189357,1740,1760,20,True,1,4,True,False,False,True,False,False,False,False
W-703102,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-357525,Other,2022-04-29,2022-05-26,16199432.44,12234236.25,86,"B-964251,B-271056,B-804307,B-431085,B-607915",,False,,0.7552262275430682,1560,1587,27,True,1,5,True,False,False,False,True,False,False,False
W-574532,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA(ST),V-427219,Education,2024-09-14,2024-09-17,13488199.76,11589348.7,91,"B-324770,B-509037,B-390276,B-603548,B-590005",,False,,0.8592213124221997,715,718,3,True,1,5,True,False,True,False,False,False,False,False
W-927848,RAJA RAM SINGH,Lok Sabha,Bihar,KARAKAT,V-645145,Water,2025-08-08,2025-08-11,47797778.05,46395276.74,40,"B-685333,B-341335,B-419321,B-732648",,False,,0.970657604449042,387,390,3,True,1,4,True,False,False,False,False,False,False,True
W-513903,RAJA RAM SINGH,Lok Sabha,Bihar,KARAKAT,V-DUP-002,Health,2021-09-11,2021-10-05,4488754.07,4094128.59,37,"B-162969,B-735182,B-693968",,False,,0.9120857427593487,1793,1817,24,True,6,3,True,False,False,True,False,False,False,False
W-953517,RAJA RAM SINGH,Lok Sabha,Bihar,KARAKAT,V-332661,Health,2022-06-04,2022-06-30,48999997.87,42857759.56,39,"B-831036,B-257653,B-472131",,False,,0.8746481923061358,1525,1551,26,True,1,3,True,False,False,True,False,False,False,False
W-587447,RAJA RAM SINGH,Lok Sabha,Bihar,KARAKAT,V-727755,Education,2022-03-17,2022-03-19,44978470.01,42263648.26,47,"B-968834,B-241435",,False,,0.9396417497216687,1628,1630,2,True,1,2,True,False,True,False,False,False,False,False
W-534406,RAJABHAU,Lok Sabha,Maharashtra,NASHIK,V-580699,Education,2025-04-17,2025-04-27,39901957.0,26403119.51,80,"B-557239,B-87997,B-631073,B-48292,B-661298",,False,,0.6616998637435252,493,503,10,True,1,5,True,False,True,False,False,False,False,False
W-509147,RAJABHAU,Lok Sabha,Maharashtra,NASHIK,V-891732,Health,2022-07-07,2022-07-15,28129645.34,24148602.96,47,"B-340598,B-715910,B-547656,B-136417",,False,,0.858475201806437,1510,1518,8,True,1,4,True,False,False,True,False,False,False,False
W-137159,RAJABHAU,Lok Sabha,Maharashtra,NASHIK,V-288527,Other,2025-05-25,2025-05-25,25382863.22,26193334.41,55,"B-442327,B-607993,B-104837,B-32754,B-123740",,False,,1.0319298568871222,465,465,0,True,1,5,True,False,False,False,True,False,False,False
W-756211,RAJABHAU,Lok Sabha,Maharashtra,NASHIK,V-136510,Sanitation,2025-10-16,2025-11-02,58699823.14,51333738.02,72,"B-72076,B-251842,B-361530",,False,,0.8745126522369281,304,321,17,False,1,3,True,False,False,False,False,False,True,False
W-565413,RAJEEV BHARDWAJ,Lok Sabha,Himachal Pradesh,KANGRA,V-439843,Sanitation,2024-07-16,2024-08-04,77086569.84,59606082.79,35,"B-624125,B-613265,B-576848,B-381824",,False,,0.7732356351270746,759,778,19,True,1,4,True,False,False,False,False,False,True,False
W-563639,RAJEEV BHARDWAJ,Lok Sabha,Himachal Pradesh,KANGRA,V-68336,Health,2022-05-03,2022-05-30,28422258.03,23475478.31,45,"B-576215,B-347389,B-700095,B-699881,B-561306",,False,,0.8259540211485441,1556,1583,27,True,1,5,True,False,False,True,False,False,False,False
W-123431,RAJEEV BHARDWAJ,Lok Sabha,Himachal Pradesh,KANGRA,V-171215,Sanitation,2024-11-16,2024-12-09,43228169.38,42141387.03,40,"B-283423,B-340492,B-937412,B-192725",,False,,0.9748593945663863,632,655,23,True,1,4,True,False,False,False,False,False,True,False
W-775827,RAJEEV BHARDWAJ,Lok Sabha,Himachal Pradesh,KANGRA,V-862224,Education,2024-10-06,2024-10-29,29755025.02,20427942.07,74,"B-567128,B-7301,B-925269,B-263339",,False,,0.6865375531114241,673,696,23,True,1,4,True,False,True,False,False,False,False,False
W-988900,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-925747,Education,2021-11-10,2021-11-22,4004005.03,3090843.2,64,"B-324346,B-152286",,False,,0.771937891396705,1745,1757,12,True,1,2,True,False,True,False,False,False,False,False
W-726149,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-11936,Education,2025-11-22,2025-12-04,18277426.68,14574904.78,36,"B-493671,B-408622,B-845955",,False,,0.7974265215326253,272,284,12,False,1,3,True,False,True,False,False,False,False,False
W-827137,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-630106,Sanitation,2026-05-01,2026-05-06,14972085.83,11576797.52,56,"B-940532,B-567076,B-860084",,False,,0.7732254310754242,119,124,5,False,1,3,True,False,False,False,False,False,True,False
W-193596,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-364408,Road,2025-11-20,2025-12-15,30230525.76,26745201.93,69,"B-249665,B-919183",,False,,0.8847084613191987,261,286,25,False,1,2,True,False,False,False,False,True,False,False
W-456543,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-417808,Education,2024-03-13,2024-03-14,6223432.64,4669154.25,58,"B-914637,B-928960",,False,,0.7502538422268519,902,903,1,True,1,2,True,False,True,False,False,False,False,False
W-760421,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-969314,Education,2025-07-23,2025-08-05,9416588.78,9164075.6,52,"B-185267,B-23031",,False,,0.9731842192645902,393,406,13,True,1,2,True,False,True,False,False,False,False,False
W-723397,RAJEEV RAI,Lok Sabha,Uttar Pradesh,GHOSI,V-360618,Health,2022-03-24,2022-04-04,63140935.28,56150458.65,39,"B-27162,B-857996,B-679427,B-562805",,False,,0.8892877243740441,1612,1623,11,True,1,4,True,False,False,True,False,False,False,False
W-971880,RAJESH RANJAN ALIAS PAPPU YADAV,Lok Sabha,Bihar,PURNEA,V-953049,Road,2024-08-12,2024-08-30,31722453.39,22398127.03,79,"B-435001,B-875752,B-621225,B-862997,B-145000",,False,,0.7060654090853091,733,751,18,True,1,5,True,False,False,False,False,True,False,False
W-514087,RAJESH RANJAN ALIAS PAPPU YADAV,Lok Sabha,Bihar,PURNEA,V-549043,Water,2023-01-10,2023-02-07,83693727.82,81921391.52,54,"B-160242,B-599557,B-692298,B-202253",,False,,0.9788235469232323,1303,1331,28,True,1,4,True,False,False,False,False,False,False,True
W-954112,RAJESH RANJAN ALIAS PAPPU YADAV,Lok Sabha,Bihar,PURNEA,V-640688,Water,2024-02-09,2023-03-09,30848818.79,29475373.06,38,"B-578447,B-263297",,True,delayed_completion,0.9554781744043561,1273,936,-337,True,1,2,True,False,False,False,False,False,False,True
W-978758,RAJESH VERMA,Lok Sabha,Bihar,KHAGARIA,V-536308,Health,2024-03-18,2024-04-21,90067327.85,86538815.06,56,"B-200529,B-969251,B-937138,B-792910,B-590128",,False,,0.9608236096903369,864,898,34,True,1,5,True,False,False,True,False,False,False,False
W-661399,RAJESH VERMA,Lok Sabha,Bihar,KHAGARIA,V-81103,Other,2023-12-22,2024-01-12,29511122.33,24273521.96,54,"B-339986,B-669629,B-353273,B-76325",,False,,0.8225211392697311,964,985,21,True,1,4,True,False,False,False,True,False,False,False
W-906104,RAJESH VERMA,Lok Sabha,Bihar,KHAGARIA,V-802654,Other,2023-05-31,2023-05-31,26686549.82,21744866.24,55,"B-393649,B-137753,B-584985,B-820925",,False,,0.8148249356574186,1190,1190,0,True,1,4,True,False,False,False,True,False,False,False
W-962045,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,V-373630,Health,2023-03-19,2023-04-16,9024655.72,9223036.55,79,"B-44508,B-259239,B-244105,B-710682",,True,cost_overrun,1.021982093960699,1235,1263,28,True,1,4,True,False,False,True,False,False,False,False
W-122321,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,V-640934,Road,2026-08-19,2026-09-19,38904341.03,34737731.02,58,"B-775010,B-454581,B-391868",,False,,0.8929011544807549,-17,14,31,False,1,3,True,False,False,False,False,True,False,False
W-899217,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,V-721265,Other,2024-12-20,2025-01-16,48848433.22,39554756.09,88,"B-650643,B-502340,B-776173,B-982449,B-416024",,False,,0.8097446219381528,594,621,27,True,1,5,True,False,False,False,True,False,False,False
W-184522,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,V-903714,Sanitation,2022-07-23,2022-08-07,35338940.99,29644066.22,39,"B-274562,B-998224,B-93762,B-324079",,False,,0.8388498746577747,1487,1502,15,True,1,4,True,False,False,False,False,False,True,False
W-357444,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,V-786177,Other,2023-03-09,2023-03-12,14148629.03,13679364.39,59,"B-231730,B-145187",,False,,0.9668332077259928,1270,1273,3,True,1,2,True,False,False,False,True,False,False,False
W-920552,Rajiv Pratap Rudy,Lok Sabha,Bihar,SARAN,V-611406,Health,2024-09-21,2024-09-27,32144865.49,28511492.52,72,"B-54505,B-938526,B-222848,B-334759",,False,,0.886968792228099,705,711,6,True,1,4,True,False,False,True,False,False,False,False
W-859303,Rajiv Pratap Rudy,Lok Sabha,Bihar,SARAN,V-480134,Education,2022-11-05,2022-11-23,57767612.15,41847107.82,74,"B-57016,B-873858",,False,,0.7244043203887215,1379,1397,18,True,1,2,True,False,True,False,False,False,False,False
W-106840,Rajiv Pratap Rudy,Lok Sabha,Bihar,SARAN,V-963925,Road,2024-04-02,2024-05-05,45611072.19,39518260.22,66,"B-5269,B-147704,B-764540,B-397200,B-358691",,False,,0.8664181375824833,850,883,33,True,1,5,True,False,False,False,False,True,False,False
W-399782,Rajiv Pratap Rudy,Lok Sabha,Bihar,SARAN,V-252368,Health,2024-02-17,2024-03-12,10741450.17,9922160.12,79,"B-423649,B-621435",,False,,0.923726309107851,904,928,24,True,1,2,True,False,False,True,False,False,False,False
W-974606,Rajiv Ranjan (Lalan) Singh,Lok Sabha,Bihar,MUNGER,V-589684,Education,2024-03-21,2024-04-23,48737577.69,35419817.07,43,"B-510636,B-88570,B-993806",,False,,0.7267455369918283,862,895,33,True,1,3,True,False,True,False,False,False,False,False
W-338211,Rajiv Ranjan (Lalan) Singh,Lok Sabha,Bihar,MUNGER,V-480518,Other,2025-03-11,2025-04-06,41182082.97,39496512.86,82,"B-247574,B-267799,B-397006,B-208424,B-936418",,False,,0.9590703046461275,514,540,26,True,1,5,True,False,False,False,True,False,False,False
W-136066,Rajiv Ranjan (Lalan) Singh,Lok Sabha,Bihar,MUNGER,V-641999,Sanitation,2026-02-26,2026-03-26,5661104.57,4211309.78,74,"B-571176,B-346560,B-147068,B-715153,B-792125",,False,,0.7439024889801673,160,188,28,False,1,5,True,False,False,False,False,False,True,False
W-461400,Rajiv Ranjan (Lalan) Singh,Lok Sabha,Bihar,MUNGER,V-DUP-003,Water,2021-09-07,2021-09-13,50684234.77,47339402.36,92,"B-792257,B-521044,B-222259",,True,duplicate_vendor,0.9340064533838082,1815,1821,6,True,6,3,True,False,False,False,False,False,False,True
W-593098,Rajkumar Chahar,Lok Sabha,Uttar Pradesh,FATEHPUR SIKRI,V-644803,Road,2026-07-16,2026-07-18,3768425.44,2728643.52,54,"B-708552,B-504106",,False,,0.7240805379978541,46,48,2,False,1,2,True,False,False,False,False,True,False,False
W-563470,Rajkumar Chahar,Lok Sabha,Uttar Pradesh,FATEHPUR SIKRI,V-751209,Road,2023-09-18,2023-09-22,76542717.03,53883046.26,49,"B-992785,B-797769,B-628689",,False,,0.703960459606904,1076,1080,4,True,1,3,True,False,False,False,False,True,False,False
W-281968,Rajkumar Chahar,Lok Sabha,Uttar Pradesh,FATEHPUR SIKRI,V-874438,Water,2023-10-18,2023-10-18,34542787.67,33283616.09,75,"B-651981,B-82628",,False,,0.9635474822695455,1050,1050,0,True,1,2,True,False,False,False,False,False,False,True
W-675482,Rajkumar Chahar,Lok Sabha,Uttar Pradesh,FATEHPUR SIKRI,V-763160,Water,2024-06-25,2024-07-08,24530494.26,23064652.37,81,"B-345548,B-706700",,False,,0.9402440947800128,786,799,13,True,1,2,True,False,False,False,False,False,False,True
W-731126,Rajkumar Chahar,Lok Sabha,Uttar Pradesh,FATEHPUR SIKRI,V-85003,Education,2021-12-09,2021-12-25,6880575.59,6390531.28,54,"B-729272,B-625348,B-43328,B-221271",,False,,0.9287785878390445,1712,1728,16,True,1,4,True,False,True,False,False,False,False,False
W-338115,Rajnath Singh,Lok Sabha,Uttar Pradesh,LUCKNOW,V-984860,Water,2024-10-20,2024-11-12,26619336.78,25391519.54,66,"B-60470,B-184779,B-701871,B-654495,B-629854",,False,,0.9538749875645849,659,682,23,True,1,6,True,False,False,False,False,False,False,True
